126124;21.6229;11.2415;28.52;23.1974;-4.64166;3.34346;84.5818
126131;21.6229;11.2415;28.52;23.1974;-4.64166;3.34346;84.5818
126143;21.6624;11.5836;28.37;22.7302;-4.65896;3.17517;84.3462
126152;21.9291;11.9827;28.29;22.4156;-4.67423;2.97702;84.6174
126165;21.9291;11.9827;28.29;22.4156;-4.67423;2.97702;84.6174
126175;22.2946;12.3818;28.09;21.9675;-4.73109;2.72284;84.7338
126183;22.4823;12.6574;28.01;21.7482;-4.73709;2.58285;84.8978
126195;22.4823;12.6574;28.01;21.7482;-4.73709;2.58285;84.8978
126204;22.7984;12.9139;27.86;21.567;-4.75028;2.41629;85.1393
126226;23.1145;13.1705;27.56;21.2905;-4.76108;2.21393;85.1355
126235;23.48;13.4651;27.39;21.1189;-4.76455;2.02985;85.4539
126256;23.6775;13.5601;27.2;20.9473;-4.79305;1.91656;85.3849
126269;23.7565;13.5981;27.26;20.8901;-4.83259;1.89383;85.5047
126276;23.7565;13.5981;27.26;20.8901;-4.83259;1.89383;85.5047
126285;23.8356;13.6076;27.1;20.7471;-4.86014;1.82973;85.2902
126295;23.8356;13.6076;27.1;20.7471;-4.86014;1.82973;85.2902
126307;23.7862;13.5506;27.15;20.6708;-4.90702;1.8467;85.1575
126316;23.8158;13.4271;27.21;20.6898;-4.96487;1.87749;85.1427
126337;23.7368;13.3795;27.35;20.6517;-5.00938;1.91829;85.118
126347;23.6084;13.2845;27.59;20.6612;-5.0657;2.00102;85.1441
126376;23.5491;13.2465;27.73;20.6994;-5.08455;2.0476;85.225
126384;23.3812;13.047;28.18;20.8996;-5.15001;2.21936;85.5077
126388;23.3812;13.047;28.18;20.8996;-5.15001;2.21936;85.5077
126399;23.1935;12.8474;28.57;21.2047;-5.15972;2.40058;85.8156
126408;23.1935;12.8474;28.57;21.2047;-5.15972;2.40058;85.8156
126419;22.7885;12.5528;29.09;21.4812;-5.19263;2.65908;85.9125
126430;22.3934;12.2012;29.5;21.7958;-5.20905;2.91672;85.8905
126449;21.9291;11.8591;29.83;21.9675;-5.23817;3.15635;85.5857
126459;21.455;11.498;30.18;22.2344;-5.24277;3.41959;85.3674
126471;21.455;11.498;30.18;22.2344;-5.24277;3.41959;85.3674
126480;21.0302;11.1274;30.65;22.5872;-5.25955;3.70272;85.3949
126491;21.0302;11.1274;30.65;22.5872;-5.25955;3.70272;85.3949
126500;20.477;10.5858;31.05;23.0639;-5.24712;4.0594;85.1768
