192906;11.8618;9.17776;19.29;18.6876;-1.39217;4.30502;59.0172
192915;11.7835;9.02235;19.37;18.7448;-1.43684;4.4065;58.9207
192925;11.7248;9.03961;19.45;18.8402;-1.39491;4.45158;59.0546
192935;11.7248;9.03961;19.45;18.8402;-1.39491;4.45158;59.0546
192947;11.6857;9.02235;19.52;18.8497;-1.4107;4.48435;59.0777
192958;11.6955;8.94464;19.64;18.9546;-1.45027;4.54661;59.2347
192967;11.6955;8.94464;19.64;18.9546;-1.45027;4.54661;59.2347
192977;11.6563;8.84104;19.66;18.945;-1.49327;4.59568;59.1024
192987;11.6563;8.84104;19.66;18.945;-1.49327;4.59568;59.1024
192997;11.5291;8.7288;19.71;18.9927;-1.49149;4.6925;58.9606
193010;11.5095;8.67699;19.79;19.0213;-1.52599;4.7353;58.9978
193017;11.5095;8.67699;19.79;19.0213;-1.52599;4.7353;58.9978
193027;11.4606;8.57339;19.77;19.0022;-1.55381;4.77967;58.8062
193038;11.4606;8.55612;19.87;19.1262;-1.54553;4.82425;59.0129
193049;11.4606;8.55612;19.87;19.1262;-1.54553;4.82425;59.0129
193060;11.4312;8.54749;19.96;19.1929;-1.5435;4.86396;59.1316
193079;11.4899;8.51295;20.12;19.2883;-1.60269;4.89943;59.4112
193103;11.4899;8.55612;20.21;19.2692;-1.62729;4.89704;59.5253
193105;11.4899;8.55612;20.21;19.2692;-1.62729;4.89704;59.5253
193110;11.4899;8.53022;20.19;19.3169;-1.6097;4.91039;59.527
193120;11.5095;8.46978;20.15;19.2311;-1.66721;4.90272;59.3604
193132;11.5095;8.46978;20.15;19.2311;-1.66721;4.90272;59.3604
193140;11.441;8.40071;20.1;19.2215;-1.6559;4.93884;59.1632
193151;11.4312;8.40071;20.08;19.1929;-1.65704;4.93387;59.1048
193161;11.4312;8.35754;20.08;19.1929;-1.67652;4.94844;59.0617
193171;11.3333;8.38344;20.1;19.2215;-1.62113;4.98103;59.0383
193181;11.3333;8.38344;20.1;19.2215;-1.62113;4.98103;59.0383
193193;11.3138;8.25394;20.14;19.2978;-1.65324;5.05125;59.0055
193205;11.2453;8.25394;20.28;19.4122;-1.62992;5.11722;59.1914
193212;11.2453;8.25394;20.28;19.4122;-1.62992;5.11722;59.1914
193225;11.2648;8.17623;20.29;19.3646;-1.69811;5.13071;59.0956
193232;11.2746;8.10716;20.29;19.4408;-1.69872;5.16364;59.1126
193242;11.2746;8.10716;20.29;19.4408;-1.69872;5.16364;59.1126
193253;11.2648;8.17623;20.32;19.4599;-1.66693;5.1516;59.221
193263;11.2648;8.17623;20.32;19.4599;-1.66693;5.1516;59.221
193277;11.3333;8.1935;20.31;19.3455;-1.73377;5.10169;59.1823
193283;11.3823;8.26257;20.31;19.2978;-1.74333;5.05369;59.2526
193293;11.3823;8.26257;20.31;19.2978;-1.74333;5.05369;59.2526
193307;11.4508;8.43525;20.14;19.2692;-1.63855;4.93881;59.2952
193315;11.5486;8.46978;20.05;19.1357;-1.68617;4.85624;59.2042
193335;11.5389;8.48705;20.06;19.1167;-1.68707;4.85218;59.2026
193345;11.5389;8.48705;20.06;19.1167;-1.68707;4.85218;59.2026
193355;11.6367;8.45251;19.94;19.0118;-1.74135;4.79223;59.041
193367;11.6465;8.47842;19.96;18.9164;-1.78456;4.76722;59.0014
193376;11.6465;8.47842;19.96;18.9164;-1.78456;4.76722;59.0014
193386;11.715;8.46115;19.82;18.8497;-1.7946;4.71406;58.8459
