286649;5.46429;3.8932;13.0447;8.37379;-5.07052;5.87845;30.776
286657;5.46429;3.8932;13.0447;8.37379;-5.07052;5.87845;30.776
286667;5.3841;3.80287;12.9896;8.27502;-5.16873;5.94928;30.4516
286678;5.31536;3.90223;12.9896;8.31892;-4.98249;5.94128;30.5261
286687;5.31536;3.90223;12.9896;8.31892;-4.98249;5.94128;30.5261
286698;5.26954;3.9474;12.9235;8.35184;-4.83223;5.93187;30.4923
286715;5.26954;3.9474;12.9235;8.35184;-4.83223;5.93187;30.4923
286722;5.18935;3.99256;12.9235;8.46159;-4.62813;5.98841;30.567
286733;5.14353;4.06482;12.9125;8.49451;-4.48851;5.97673;30.6154
286739;5.14353;4.06482;12.9125;8.49451;-4.48851;5.97673;30.6154
286750;5.09771;3.9745;12.8023;8.31892;-4.64226;5.98592;30.1935
286759;5.02898;4.08289;12.8244;8.31892;-4.50464;5.96498;30.2551
286771;5.02898;4.08289;12.8244;8.31892;-4.50464;5.96498;30.2551
286781;4.94879;4.07386;12.7693;8.29697;-4.44287;6.00401;30.0889
286789;4.92588;4.10096;12.7693;8.27502;-4.42217;5.99452;30.0711
286801;4.92588;4.10096;12.7693;8.27502;-4.42217;5.99452;30.0711
286811;4.96024;4.22742;12.6481;8.25307;-4.26059;5.83946;30.0888
286821;4.96024;4.22742;12.6481;8.25307;-4.26059;5.83946;30.0888
286831;5.0748;4.33581;12.604;8.22014;-4.2359;5.66246;30.2348
286842;5.20081;4.40808;12.582;8.17624;-4.27969;5.50728;30.3671
286864;5.24663;4.49841;12.5159;8.05552;-4.29518;5.35668;30.3164
286872;5.37264;4.57067;12.3506;7.94577;-4.30462;5.13551;30.2397
286885;5.37264;4.57067;12.3506;7.94577;-4.30462;5.13551;30.2397
286892;5.40701;4.61583;12.3506;7.85797;-4.36947;5.05388;30.2314
286902;5.40701;4.61583;12.3506;7.85797;-4.36947;5.05388;30.2314
286913;5.46429;4.7423;12.3176;7.72627;-4.39108;4.87791;30.2504
286923;5.41846;4.65197;12.2074;7.61653;-4.48024;4.89398;29.8943
286933;5.41846;4.65197;12.2074;7.61653;-4.48024;4.89398;29.8943
286944;5.4872;4.67003;12.1743;7.50678;-4.59536;4.78774;29.8383
286954;5.53302;4.5797;12.0862;7.48483;-4.67822;4.77954;29.6837
286964;5.53302;4.5797;12.0862;7.48483;-4.67822;4.77954;29.6837
286974;5.56739;4.48034;12.1192;7.44093;-4.86809;4.81921;29.6079
286987;5.62466;4.5255;12.1854;7.35313;-4.99465;4.74339;29.6887
286996;5.62466;4.5255;12.1854;7.35313;-4.99465;4.74339;29.6887
287006;5.57884;4.48937;12.2955;7.40801;-5.01901;4.85459;29.7717
287016;5.57884;4.48937;12.2955;7.40801;-5.01901;4.85459;29.7717
287026;5.55593;4.45324;12.2515;7.38606;-5.03268;4.87154;29.6467
287037;5.57884;4.35388;12.3286;7.40801;-5.17836;4.95657;29.6693
287047;5.57884;4.35388;12.3286;7.40801;-5.17836;4.95657;29.6693
287057;5.60175;4.28162;12.2955;7.32021;-5.3353;4.94881;29.4991
287067;5.67049;4.32678;12.3286;7.37508;-5.30051;4.90207;29.7009
287078;5.67049;4.32678;12.3286;7.37508;-5.30051;4.90207;29.7009
287088;5.70485;4.34485;12.2404;7.33118;-5.29118;4.82183;29.6213
287102;5.70485;4.34485;12.2404;7.33118;-5.29118;4.82183;29.6213
287108;5.7965;4.35388;12.2735;7.29826;-5.39821;4.75473;29.7221
287119;5.81941;4.43518;12.2184;7.24338;-5.34996;4.64754;29.7164
287130;5.81941;4.43518;12.2184;7.24338;-5.34996;4.64754;29.7164
287139;5.85377;4.46227;12.2625;7.14461;-5.475;4.58786;29.7231
287150;5.87668;4.40808;12.3396;7.29826;-5.43899;4.68864;29.9226
287159;5.87668;4.40808;12.3396;7.29826;-5.43899;4.68864;29.9226
287171;5.7965;4.38098;12.2515;7.30923;-5.34477;4.73292;29.7382
