-0.002289	2.406806	2.375677	2.388189	0.007782	-0.019073	-0.002289	4.974899	
0.048676	2.405890	2.375372	2.389715	-0.016327	-0.024567	0.001373	4.976425	
-0.012054	2.407416	2.376287	2.390631	-0.070344	0.022430	0.004425	4.977036	
-0.021515	2.410468	2.377203	2.391546	-0.120394	0.060578	0.005646	4.976425	
-0.027618	2.410468	2.377203	2.393072	-0.183566	0.041657	0.007782	4.977646	
-0.008392	2.414130	2.379644	2.393072	-0.250095	0.020599	0.010834	4.976120	
-0.028839	2.415046	2.378729	2.393682	-0.175937	0.020294	0.012665	4.976730	
-0.019073	2.417487	2.380865	2.395819	0.057527	0.000458	0.008392	4.976120	
-0.030670	2.417487	2.380560	2.395514	0.205234	-0.037385	0.004425	4.977036	
-0.001678	2.418708	2.381475	2.401007	0.162204	-0.054475	0.005646	4.976120	
-0.018158	2.422065	2.382696	2.399786	0.095675	-0.048982	0.008087	4.977036	
0.044099	2.422980	2.382086	2.400091	0.125582	-0.042878	0.007477	4.968795	
0.003204	2.427253	2.383917	2.399481	0.231174	-0.016632	0.002899	4.976425	
0.023346	2.426337	2.384832	2.399786	0.304723	0.048982	0.001373	4.976425	
-0.016632	2.427558	2.384832	2.399176	0.285192	0.074311	0.004730	4.976425	
-0.014496	2.427863	2.384832	2.399786	0.255894	0.012360	0.009918	4.976425	
-0.022736	2.428168	2.385748	2.399481	0.267490	-0.023651	0.010834	4.976120	
-0.009613	2.432746	2.386663	2.402533	0.270847	0.028839	0.007477	4.976425	
-0.030670	2.431830	2.385138	2.400702	0.219578	0.070649	0.008087	4.977036	
0.004120	2.433661	2.383612	2.394293	0.121004	0.061799	0.011749	4.977036	
-0.028229	2.434882	2.386053	2.399176	0.023041	0.054170	0.012054	4.974899	
-0.015717	2.436103	2.390631	2.385748	-0.066987	0.046235	0.007782	4.976120	
-0.018158	2.436103	2.386969	2.393988	-0.221714	0.017853	0.005035	4.976730	
0.015717	2.437934	2.394293	2.410163	-0.416419	0.000153	0.000763	4.972763	
-0.012054	2.439460	2.387579	2.404058	-0.494850	-0.001678	-0.002594	4.983749	
0.036164	2.448310	2.396124	2.370489	-0.390478	-0.000458	-0.000763	4.974899	
-0.030365	2.443427	2.387579	2.389105	-0.177768	0.005341	0.003510	4.976425	
-0.034333	2.446174	2.387579	2.389410	0.015411	0.002594	0.003815	4.976120	
-0.037690	2.442817	2.387274	2.396429	0.104525	-0.011139	0.002289	4.977341	
-0.038606	2.453498	2.387274	2.399176	0.134432	-0.001068	0.003510	4.976120	
-0.039216	2.445258	2.388494	2.401312	0.182651	0.030060	0.005951	4.976730	
-0.041963	2.443427	2.388800	2.401007	0.248875	0.025787	0.007172	4.974899	
-0.044709	2.446174	2.387884	2.402838	0.245213	-0.014496	0.004425	4.977036	
-0.028839	2.447394	2.388800	2.405279	0.192416	-0.034028	0.000763	4.976425	
-0.040742	2.448005	2.387884	2.404058	0.232395	-0.025177	0.001984	4.976120	
0.014801	2.436713	2.385748	2.401312	0.312352	-0.017548	0.003815	4.976730	
-0.033418	2.449836	2.388189	2.401007	0.243382	-0.016022	0.004425	4.980087	
0.021210	2.446784	2.382086	2.401922	0.080110	-0.010834	0.005341	4.976730	
-0.030975	2.451362	2.386663	2.401617	0.031892	-0.010529	0.005341	4.978256	
0.001068	2.454108	2.385138	2.400702	0.067597	-0.016937	0.004120	4.976425	
-0.042268	2.452277	2.386969	2.401312	0.030060	-0.019989	0.003815	4.976730	
-0.029755	2.452888	2.387579	2.402533	-0.021820	-0.020905	0.002289	4.976425	
-0.048066	2.452277	2.386663	2.402227	-0.013580	-0.022736	0.000458	4.976425	
-0.012054	2.453193	2.387274	2.403753	-0.033418	-0.021210	0.000458	4.974594	
-0.046235	2.453498	2.387884	2.401007	-0.065461	-0.013580	0.000763	4.984055	
-0.006561	2.453803	2.385748	2.399481	-0.026398	-0.003204	0.000153	4.976425	
-0.041657	2.454719	2.386663	2.401007	0.056916	0.001678	0.001068	4.970016	
0.110018	2.457465	2.383001	2.401007	0.145113	-0.008087	0.001068	4.977036	
-0.030670	2.458076	2.387274	2.401312	0.197604	-0.022430	0.000153	4.964828	
0.208285	2.458686	2.384222	2.404974	0.153353	-0.033418	0.001373	4.973679	
-0.046845	2.458991	2.388494	2.404974	0.049287	-0.034333	0.003510	4.984055	
0.147249	2.460517	2.387884	2.404974	-0.002899	-0.022736	0.007477	4.976425	
-0.046540	2.459907	2.389715	2.405279	0.028839	-0.007782	0.011139	4.976425	
0.026703	2.460517	2.389410	2.405584	0.057832	0.000763	0.009003	4.976730	
-0.055085	2.459907	2.387884	2.406806	0.002899	0.018768	0.006561	4.976425	
0.017853	2.460517	2.389105	2.406806	-0.068208	0.049897	0.006561	4.977341	
-0.054170	2.460517	2.389105	2.406501	-0.057527	0.057527	0.007782	4.974594	
0.020905	2.461127	2.390936	2.407416	-0.002899	0.036775	0.009003	4.976120	
-0.061799	2.462043	2.392767	2.407416	-0.016632	0.029144	0.008087	4.974594	
0.155794	2.462653	2.392462	2.407416	-0.080415	0.036469	0.008087	4.977036	
-0.050508	2.461738	2.393682	2.408027	-0.038301	0.036164	0.008087	4.976120	
0.244602	2.465095	2.396734	2.410468	0.178378	0.023956	0.008392	4.978561	
-0.042573	2.462348	2.396734	2.411994	0.413062	0.012054	0.008087	4.973679	
0.096285	2.463569	2.397650	2.410773	0.434424	0.004425	0.008087	4.976120	
-0.050508	2.462348	2.396429	2.411078	0.219273	0.000458	0.007782	4.976120	
-0.009003	2.462958	2.397039	2.411689	0.010223	0.004425	0.006256	4.977036	
-0.048066	2.464484	2.399786	2.413215	-0.013580	0.016937	0.001373	4.976120	
-0.025787	2.464179	2.399786	2.413215	0.040437	0.027008	-0.003815	4.976425	
-0.052949	2.462958	2.402838	2.414435	0.040132	0.034638	0.001068	4.977951	
0.007477	2.463569	2.401007	2.416877	0.012054	0.044709	0.006561	4.973984	
-0.054170	2.463569	2.401312	2.416572	0.008698	0.071870	0.005341	4.978561	
0.093537	2.464179	2.402838	2.417182	0.006256	0.108492	0.002594	4.979172	
-0.048066	2.465400	2.404058	2.417487	-0.009308	0.139925	0.000458	4.974594	
0.158542	2.463569	2.406501	2.421454	-0.011444	0.171664	-0.001068	4.973679	
-0.045625	2.463264	2.405890	2.391851	-0.001984	0.200656	0.000153	4.973984	
0.142977	2.462043	2.407111	2.406195	0.027008	0.224766	0.003510	4.976425	
-0.058137	2.462043	2.411689	2.407722	0.076142	0.270847	0.005341	4.975815	
0.109713	2.462958	2.407111	2.414130	0.088044	0.360571	0.002899	4.977036	
-0.063935	2.463264	2.411689	2.409858	0.052949	0.454566	0.001678	4.976425	
-0.022430	2.463569	2.408332	2.416877	0.031281	0.512550	0.000458	4.976425	
-0.067292	2.463874	2.414741	2.416572	0.005951	0.521095	0.001984	4.976730	
-0.018768	2.462653	2.408637	2.422065	-0.069123	0.471657	0.005035	4.977646	
-0.060578	2.465400	2.409858	2.422675	-0.153353	0.367285	0.009003	4.976730	
-0.036164	2.462653	2.409553	2.423896	-0.165561	0.225376	0.012054	4.976730	
-0.065461	2.474556	2.410163	2.429389	-0.077973	0.074922	0.011444	4.977036	
0.032197	2.462958	2.410468	2.427253	0.052949	-0.058442	0.007782	4.976425	
-0.059052	2.459907	2.404058	2.415656	0.085603	-0.156405	0.007782	4.973373	
0.090791	2.462958	2.410468	2.420539	0.002899	-0.226597	0.008698	4.981613	
-0.059968	2.455634	2.403448	2.421149	-0.023956	-0.290990	0.008698	4.976425	
0.037385	2.463874	2.411384	2.424811	0.025177	-0.365149	0.007172	4.976730	
-0.063325	2.461127	2.412604	2.426337	0.038301	-0.447242	0.006866	4.976730	
-0.047761	2.462958	2.411384	2.427558	0.024872	-0.529640	0.006561	4.976425	
-0.056611	2.464179	2.413825	2.428168	0.035249	-0.600443	0.005341	4.977036	
-0.032807	2.463569	2.412299	2.429694	0.060578	-0.651407	0.004730	4.976730	
-0.047761	2.466926	2.414435	2.427253	0.091401	-0.685283	0.002594	4.976425	
-0.045320	2.464484	2.413215	2.429389	0.123446	-0.706950	0.001984	4.975510	
-0.053559	2.463264	2.411689	2.427863	0.137178	-0.708781	0.003204	4.981003	
0.016327	2.465095	2.413520	2.429389	0.129854	-0.684367	0.005035	4.976120	
0.005646	2.467841	2.410773	2.430305	0.112459	-0.634623	0.004425	4.979477	
0.044404	2.465400	2.413215	2.428779	0.089875	-0.554360	0.001068	4.979172	
0.030670	2.469978	2.415961	2.433967	0.068818	-0.446937	-0.002289	4.974899	
0.049897	2.466620	2.415961	2.433356	0.054780	-0.349279	-0.001984	4.975815	
-0.032502	2.466010	2.418403	2.431830	0.049897	-0.278172	-0.001068	4.975815	
-0.052339	2.466315	2.415961	2.432136	0.051423	-0.205539	-0.001068	4.977036	
-0.062104	2.465705	2.416266	2.433051	0.052644	-0.117647	-0.001984	4.976425	
-0.059052	2.466315	2.415656	2.431830	0.050508	-0.044099	-0.003204	4.976120	
-0.058442	2.466315	2.415046	2.430915	0.049897	-0.003510	-0.001984	4.977646	
-0.056611	2.467231	2.415046	2.434882	0.052949	0.023346	0.002899	4.976120	
-0.044099	2.467841	2.414130	2.432136	0.056306	0.045014	0.007172	4.977341	
-0.024261	2.467841	2.415046	2.428779	0.057527	0.050202	0.010834	4.978561	
0.034638	2.470589	2.415961	2.429999	0.059358	0.043183	0.009613	4.976425	
0.037690	2.469978	2.415656	2.429999	0.064851	0.032502	0.008392	4.975815	
0.045320	2.469063	2.418097	2.430610	0.071870	0.019073	0.008698	4.977036	
-0.037690	2.468757	2.413825	2.434577	0.069734	-0.000458	0.007782	4.976730	
0.023956	2.467841	2.414741	2.432136	0.059358	-0.019379	0.003815	4.976730	
-0.062715	2.469673	2.413215	2.429999	0.060578	-0.024872	0.001373	4.977036	
-0.046845	2.469673	2.413520	2.428779	0.063935	-0.019989	0.002899	4.976425	
-0.067597	2.470284	2.413215	2.429084	0.052339	-0.013580	0.007782	4.977341	
0.006256	2.472115	2.413520	2.429389	0.033723	-0.010834	0.010834	4.976120	
-0.060273	2.472725	2.412910	2.428473	0.013885	-0.011749	0.010529	4.978561	
-0.038301	2.472115	2.412299	2.429694	0.008087	-0.000458	0.009308	4.989853	
-0.043794	2.472420	2.412299	2.428779	0.030060	0.027924	0.006866	4.976425	
0.029449	2.472420	2.412910	2.429694	0.050813	0.052339	0.001678	4.973373	
-0.023651	2.473335	2.412910	2.430915	0.049897	0.065156	-0.002594	4.976120	
0.117342	2.470284	2.411689	2.421454	0.027924	0.077668	-0.001984	4.950179	
-0.027924	2.474556	2.411689	2.423285	-0.001068	0.093843	0.001984	4.983139	
0.012970	2.476387	2.410163	2.423896	0.006866	0.109407	0.002594	4.976120	
-0.048676	2.474556	2.409553	2.424201	0.068818	0.124971	0.006256	4.976730	
-0.062104	2.475777	2.410468	2.425117	0.129244	0.135347	0.008392	4.976730	
-0.076447	2.476082	2.409553	2.425422	0.128328	0.136568	0.007782	4.977341	
-0.056306	2.476082	2.410773	2.424201	0.088655	0.129854	0.005951	4.976425	
-0.067292	2.477303	2.407722	2.425117	0.069734	0.101168	0.006866	4.976120	
-0.055390	2.476997	2.408942	2.424811	0.064546	0.042573	0.007782	4.975815	
-0.072175	2.477913	2.407416	2.423896	0.042268	-0.028839	0.003204	4.976120	
-0.050813	2.479134	2.407416	2.422675	0.023956	-0.062715	-0.003510	4.977951	
-0.060578	2.478828	2.406806	2.423591	0.030060	-0.009613	-0.004730	4.977036	
0.003204	2.482491	2.407416	2.417487	0.046845	0.113070	-0.002899	4.978867	
-0.033418	2.479439	2.405279	2.419318	0.054170	0.232395	-0.001984	4.976425	
0.000763	2.482185	2.404364	2.420234	0.037995	0.291600	0.000153	4.975815	
-0.055085	2.481270	2.404974	2.419623	0.033113	0.319676	0.005035	4.976730	
-0.056001	2.481575	2.404974	2.419013	0.064546	0.372778	0.010223	4.977341	
-0.075837	2.482491	2.403143	2.419623	0.099031	0.462806	0.012665	4.976120	
-0.056916	2.481575	2.402838	2.419623	0.094149	0.530861	0.015411	4.976425	
-0.059052	2.485237	2.401617	2.418708	0.073091	0.496376	0.023041	4.977951	
-0.033113	2.485542	2.402533	2.417487	0.071259	0.338597	0.028534	4.976425	
-0.071565	2.486153	2.401617	2.414435	0.074006	0.115816	0.023041	4.977646	
-0.053864	2.487373	2.401312	2.415656	0.064546	-0.062409	0.012665	4.980392	
-0.057221	2.487984	2.400702	2.415351	0.054170	-0.118258	0.007477	4.978256	
-0.018463	2.487984	2.400396	2.414741	0.052949	-0.081635	0.006561	4.974594	
-0.054475	2.489204	2.399786	2.411078	0.052949	-0.060273	0.004425	4.974594	
-0.009308	2.488594	2.398870	2.414130	0.045625	-0.090486	0.001068	4.975510	
-0.056306	2.489510	2.398565	2.414130	0.040742	-0.116732	-0.000458	4.976425	
-0.051423	2.490730	2.396734	2.412604	0.042268	-0.115206	-0.002594	4.976730	
-0.076447	2.491035	2.397039	2.412604	0.045930	-0.110018	-0.003510	4.977341	
-0.071565	2.492256	2.396734	2.412604	0.047151	-0.095675	-0.002594	4.976730	
-0.077973	2.492867	2.396124	2.411689	0.046540	-0.075837	-0.001068	4.977341	
-0.071870	2.493477	2.397345	2.408637	0.044709	-0.075837	0.001984	4.975204	
-0.081025	2.496223	2.393988	2.409247	0.041047	-0.067597	0.004730	4.977036	
-0.077363	2.496529	2.389410	2.393988	0.034638	-0.015411	0.005341	4.977036	
-0.070649	2.497749	2.392767	2.401312	0.030975	0.034638	0.004120	4.975815	
-0.031281	2.497139	2.395514	2.426032	0.033113	0.033723	0.004120	4.976425	
-0.046845	2.498970	2.392462	2.416266	0.031892	-0.004730	0.007172	4.976425	
-0.047761	2.499275	2.388494	2.421454	0.033113	-0.068208	0.008698	4.978561	
-0.058747	2.498970	2.392157	2.412604	0.041963	-0.133211	0.007477	4.977951	
-0.052644	2.504768	2.380560	2.428473	0.045014	-0.099031	0.008392	4.976730	
-0.073091	2.502022	2.390936	2.415961	0.034028	0.034944	0.009613	4.977341	
-0.070649	2.504158	2.389410	2.408637	0.022430	0.099947	0.008698	4.976425	
-0.074616	2.502937	2.388189	2.405890	0.019684	0.060578	0.006866	4.976730	
-0.055390	2.506905	2.387884	2.406501	0.021515	0.068208	0.007172	4.977341	
-0.076753	2.505989	2.387274	2.404364	0.020294	0.139009	0.008087	4.978256	
-0.066987	2.504158	2.386969	2.405279	0.017853	0.149385	0.006256	4.976425	
-0.062715	2.507515	2.384527	2.403448	0.018768	0.098116	0.003510	4.961471	
-0.052644	2.510567	2.384527	2.391546	0.020599	0.074006	0.002899	4.977951	
-0.059663	2.510567	2.384527	2.394293	0.019684	0.080415	-0.000763	4.977951	
0.007172	2.504158	2.377508	2.395819	0.017853	0.074006	-0.008087	4.974289	
-0.062104	2.513313	2.384222	2.397650	0.020905	0.060273	-0.012360	4.978256	
0.019989	2.517891	2.383612	2.394293	0.025787	0.049287	-0.009613	4.977036	
-0.077973	2.513313	2.383917	2.394903	0.029449	0.028229	-0.003815	4.976730	
-0.053559	2.513924	2.382391	2.396429	0.034944	-0.001678	-0.001984	4.976730	
-0.078889	2.514229	2.382391	2.396124	0.041963	-0.023956	0.000763	4.976425	
-0.041963	2.517586	2.380865	2.396124	0.043183	-0.045625	0.003204	4.976730	
-0.077973	2.516975	2.379950	2.396124	0.041047	-0.065461	0.005035	4.973984	
-0.028229	2.518806	2.380255	2.396429	0.041352	-0.075532	0.007782	4.976730	
-0.082246	2.519722	2.379034	2.396429	0.043183	-0.074006	0.013885	4.977646	
0.059358	2.519722	2.377203	2.395208	0.048371	-0.047761	0.020599	4.976425	
-0.076142	2.520638	2.378424	2.394293	0.056916	-0.008087	0.021210	4.977036	
0.195163	2.525520	2.381781	2.394903	0.059968	0.021210	0.017548	4.973984	
-0.058442	2.523384	2.376593	2.394293	0.055696	0.026093	0.018158	4.972153	
0.157931	2.525826	2.379644	2.393072	0.048982	-0.012970	0.012970	4.976730	
-0.070344	2.524910	2.376593	2.392157	0.049287	-0.037080	0.005646	4.976120	
-0.012360	2.524910	2.375982	2.387884	0.054475	0.002899	0.005035	4.976730	
-0.080110	2.526436	2.376287	2.389105	0.058442	0.043489	0.009613	4.976120	
-0.049897	2.526741	2.375067	2.389410	0.057221	0.026703	0.009308	4.976425	
-0.073701	2.526741	2.375372	2.390326	0.052644	-0.016632	0.005646	4.974289	
-0.020599	2.529488	2.373846	2.390631	0.051728	-0.030060	0.006256	4.978256	
-0.069428	2.529793	2.374762	2.389410	0.052949	-0.005646	0.006866	4.978867	
0.128023	2.531013	2.375067	2.391546	0.049897	0.026093	0.006561	4.978256	
-0.067292	2.530403	2.372320	2.389105	0.046540	0.055696	0.005951	4.976425	
0.206759	2.531319	2.374456	2.387884	0.047151	0.057221	0.002899	4.979477	
-0.073091	2.534677	2.375372	2.389410	0.050202	0.021820	0.000763	4.978867	
0.099337	2.532540	2.373236	2.388800	0.056001	-0.003510	0.001984	4.977036	
-0.068208	2.535287	2.371405	2.387884	0.062715	-0.001068	0.003204	4.977646	
0.104830	2.536202	2.371405	2.386358	0.067903	0.007477	0.003510	4.977036	
-0.080415	2.535592	2.372320	2.384832	0.066072	0.000458	0.004425	4.976120	
-0.026398	2.537118	2.372015	2.387579	0.063935	-0.021515	0.005341	4.976120	
-0.081330	2.537728	2.372015	2.386969	0.062104	-0.043794	0.004425	4.977036	
-0.025787	2.539865	2.370794	2.387274	0.055696	-0.056611	0.004730	4.976425	
-0.074006	2.539254	2.371710	2.388189	0.048371	-0.067597	0.006866	4.975510	
-0.015717	2.541390	2.371099	2.385748	0.043794	-0.082551	0.005646	4.974594	
-0.087129	2.542001	2.383612	2.352484	0.040742	-0.079194	0.002289	4.974594	
0.021515	2.544137	2.369879	2.369574	0.037080	-0.040742	0.001068	4.976120	
-0.057221	2.545358	2.354925	2.354010	0.033723	-0.005951	-0.002594	4.976730	
0.184787	2.547189	2.368353	2.368963	0.033113	-0.007782	-0.004425	4.971542	
-0.064851	2.545968	2.353399	2.390020	0.038606	0.004425	-0.001984	4.977036	
0.030060	2.546578	2.368048	2.386358	0.043183	0.058747	0.000763	4.976425	
-0.076447	2.550241	2.366827	2.390936	0.042268	0.077363	-0.000763	4.977036	
-0.055696	2.549325	2.368048	2.387579	0.040132	0.039216	-0.005646	4.976730	
-0.080415	2.551766	2.368353	2.387579	0.037080	0.030060	-0.009003	4.976425	
-0.037690	2.550851	2.368353	2.384832	0.034638	0.066072	-0.005951	4.979172	
-0.070039	2.549630	2.367743	2.381475	0.034028	0.090791	0.000458	4.976730	
-0.038911	2.553292	2.367743	2.382391	0.040437	0.095064	-0.000458	4.977341	
-0.074616	2.550241	2.359198	2.382086	0.046235	0.090791	-0.007172	4.977646	
0.010834	2.556039	2.365301	2.382696	0.044099	0.072480	-0.008698	4.976425	
-0.068818	2.569772	2.367743	2.383001	0.041963	0.049592	-0.002289	4.976425	
0.023041	2.556344	2.365301	2.381475	0.047761	0.066987	0.001678	4.971848	
-0.059968	2.563668	2.372625	2.382086	0.055085	0.143282	0.000458	4.977036	
0.125887	2.558480	2.368048	2.383001	0.059052	0.238804	0.000763	4.976730	
-0.061494	2.556954	2.367743	2.382086	0.066987	0.253147	0.005341	4.976425	
-0.043489	2.560616	2.366827	2.382696	0.075837	0.157626	0.009918	4.976730	
-0.078584	2.561532	2.366217	2.381170	0.080720	0.060273	0.007172	4.976730	
-0.051423	2.563363	2.366522	2.381475	0.079194	0.008087	0.001068	4.976730	
-0.076447	2.563058	2.367132	2.382086	0.074616	-0.055085	-0.003815	4.975510	
-0.054780	2.565804	2.366522	2.382391	0.071870	-0.119783	-0.005035	4.979172	
-0.064546	2.567636	2.367437	2.382696	0.065461	-0.149385	-0.006561	4.976425	
-0.028839	2.568551	2.366522	2.382086	0.056611	-0.158847	-0.003815	4.976425	
-0.012970	2.568246	2.367743	2.388800	0.052339	-0.177768	0.003815	4.977036	
0.011749	2.569161	2.365911	2.383612	0.050508	-0.218356	0.007782	4.975510	
0.060884	2.566110	2.366827	2.380255	0.046845	-0.264744	0.008392	4.972153	
0.011444	2.569161	2.367132	2.381475	0.044709	-0.282445	0.003815	4.977036	
0.014191	2.568551	2.365911	2.380865	0.047151	-0.295568	0.001068	4.976120	
-0.057527	2.571298	2.367132	2.381781	0.047456	-0.328832	0.003204	4.977036	
-0.040437	2.573739	2.367743	2.382086	0.046540	-0.305333	0.010223	4.977036	
-0.061799	2.573434	2.368048	2.382696	0.046235	-0.211032	0.013580	4.976425	
0.014801	2.575875	2.368963	2.383307	0.044709	-0.131990	0.008392	4.976730	
-0.063020	2.575875	2.367743	2.383612	0.043794	-0.085603	0.006866	4.978561	
-0.042573	2.574349	2.368353	2.383612	0.042573	-0.072480	0.014801	4.979172	
-0.035554	2.578317	2.368353	2.384527	0.040437	-0.100863	0.022125	4.976425	
0.047456	2.574960	2.365301	2.385138	0.039521	-0.134432	0.019989	4.976730	
-0.033113	2.578012	2.369268	2.384832	0.042268	-0.154573	0.009003	4.977341	
0.058747	2.579537	2.368963	2.383001	0.043794	-0.148775	-0.002594	4.976120	
-0.012665	2.581979	2.370489	2.385138	0.047151	-0.102694	0.000763	4.977646	
0.052949	2.583505	2.370794	2.385138	0.049897	-0.057832	0.010529	4.963607	
-0.038911	2.581979	2.371099	2.384527	0.046540	-0.052644	0.015717	4.976425	
-0.043183	2.583505	2.370794	2.383917	0.043183	-0.086213	0.016937	4.980392	
-0.069123	2.582589	2.370184	2.384222	0.043183	-0.153963	0.017548	4.977036	
-0.060884	2.585946	2.372320	2.385138	0.045625	-0.217746	0.011749	4.975815	
-0.067292	2.586251	2.372320	2.385443	0.051118	-0.224461	0.006256	4.977036	
-0.056611	2.585641	2.372931	2.388189	0.057832	-0.182345	0.008087	4.976730	
-0.068513	2.587472	2.373541	2.388800	0.058747	-0.114595	0.011139	4.977036	
0.014801	2.587167	2.372015	2.388800	0.057527	-0.021820	0.008087	4.972153	
-0.054170	2.588693	2.373846	2.389105	0.058442	0.068208	0.003510	4.976730	
-0.008698	2.588082	2.374151	2.390020	0.060578	0.163730	0.005951	4.974289	
-0.030975	2.592050	2.372931	2.399786	0.058137	0.228123	0.017548	4.972153	
0.030975	2.591439	2.377508	2.395514	0.053559	0.176242	0.015717	4.979782	
-0.050508	2.592355	2.376898	2.393377	0.052644	0.089570	0.006866	4.977341	
-0.052949	2.591744	2.377203	2.392462	0.053559	0.088044	0.000763	4.977646	
-0.065156	2.592355	2.376593	2.392157	0.051423	0.106966	0.001984	4.977951	
-0.061799	2.593575	2.378729	2.393377	0.053864	0.088960	0.005035	4.976425	
-0.068513	2.592965	2.379034	2.393377	0.060578	0.083772	0.004425	4.978867	
-0.067597	2.594187	2.378729	2.394293	0.061494	0.092622	0.001068	4.975815	
-0.070954	2.593881	2.379950	2.394293	0.055390	0.062104	0.003815	4.974594	
-0.048982	2.595713	2.381170	2.390326	0.045014	0.008698	0.008087	4.977951	
-0.045625	2.595713	2.381475	2.393377	0.037080	0.017548	0.008087	4.976120	
0.009308	2.595407	2.381170	2.395514	0.033418	0.020294	0.005341	4.977341	
-0.039216	2.597239	2.383612	2.397039	0.032807	-0.046845	0.002594	4.977341	
-0.005035	2.596933	2.382696	2.397650	0.040742	0.009613	0.000763	4.977951	
-0.024567	2.597239	2.384222	2.400702	0.054780	0.202182	0.002899	4.976425	
-0.058137	2.598459	2.384527	2.400091	0.069734	0.225986	0.009003	4.976425	
-0.075227	2.598764	2.385748	2.400702	0.067292	0.102999	0.008087	4.976425	
-0.071259	2.599375	2.386053	2.400702	0.055696	0.131075	0.004425	4.976730	
-0.076753	2.599070	2.386969	2.397955	0.048676	0.226292	0.005646	4.977036	
-0.079194	2.600595	2.386969	2.400091	0.045625	0.166171	0.007477	4.975204	
-0.077668	2.601206	2.387884	2.400702	0.037690	0.052033	0.008087	4.978561	
-0.075532	2.602121	2.389715	2.405890	0.032807	0.023346	0.010223	4.976730	
-0.073701	2.602732	2.389715	2.405890	0.031892	0.021515	0.010223	4.977036	
-0.022125	2.600595	2.392157	2.402533	0.030975	0.000153	0.007782	4.976730	
-0.046540	2.601816	2.391546	2.402838	0.033113	-0.032502	0.006256	4.978561	
-0.027618	2.601511	2.390631	2.404058	0.037080	-0.066682	0.005341	4.976425	
-0.058442	2.603342	2.392767	2.405279	0.043183	-0.078584	0.005035	4.977341	
-0.034028	2.602427	2.389715	2.409858	0.047761	-0.076753	0.005341	4.977036	
-0.075532	2.604258	2.394903	2.409858	0.048371	-0.097200	0.007172	4.977341	
-0.068208	2.605173	2.393988	2.404364	0.051118	-0.111849	0.005646	4.976730	
-0.073396	2.603647	2.395819	2.408027	0.054475	-0.072480	0.001984	4.976425	
-0.035859	2.605783	2.398260	2.393072	0.055085	0.003204	0.000763	4.975815	
-0.070344	2.604258	2.396124	2.402227	0.054780	0.085298	0.002289	4.977341	
-0.062715	2.604868	2.399176	2.403143	0.049897	0.124361	0.005646	4.976120	
-0.064240	2.605783	2.397039	2.407722	0.041657	0.075532	0.007477	4.974594	
-0.040742	2.610056	2.401617	2.414130	0.036164	-0.017548	0.005951	4.978561	
-0.055390	2.604868	2.397955	2.412604	0.034638	-0.077973	0.005035	4.976730	
-0.037690	2.610056	2.394598	2.407722	0.032502	-0.081025	0.005341	4.971848	
-0.068513	2.607004	2.400091	2.410773	0.034944	-0.045930	0.005341	4.977951	
-0.048982	2.596018	2.392767	2.425422	0.045320	0.029449	0.003815	4.976425	
-0.067597	2.608835	2.401617	2.421454	0.056611	0.108797	0.002289	4.976425	
